Data;Godzina;RCE
20220605;23;792,56
20220605;24;630,00
20220606;1;560,98
20220606;2;541,56
20220606;3;490,75
20220606;4;474,97
20220606;5;477,12
20220606;6;467,83
20220606;7;620,64
20220606;8;613,98
20220606;9;659,07
20220606;10;597,20
20220606;11;530,74
20220606;12;535,33
20220606;13;518,29
20220606;14;529,77
20220606;15;564,37
20220606;16;582,68
20220606;17;623,64
20220606;18;780,20
20220606;19;982,23
20220606;20;1 079,91
20220606;21;1 106,76
20220606;22;1 078,90
20220606;23;1 029,44
20220606;24;898,89
20220607;1;760,60
20220607;2;710,39
20220607;3;679,57
20220607;4;675,19
20220607;5;678,58
20220607;6;717,58
20220607;7;989,75
20220607;8;1 109,58
20220607;9;1 100,35
20220607;10;1 045,16
20220607;11;895,73
20220607;12;870,05
20220607;13;869,40
20220607;14;870,49
20220607;15;886,43
20220607;16;908,12
20220607;17;968,27
20220607;18;1 073,92
20220607;19;1 125,64
20220607;20;1 134,75
20220607;21;1 183,12
20220607;22;1 131,93
20220607;23;1 073,94
20220607;24;985,88
20220608;1;889,53
20220608;2;828,37
20220608;3;795,87
20220608;4;786,46
20220608;5;771,83
20220608;6;800,39
20220608;7;1 065,25
20220608;8;1 063,05
20220608;9;1 085,99
20220608;10;1 024,93
20220608;11;959,94
20220608;12;927,28
20220608;13;907,63
20220608;14;896,37
20220608;15;924,39
20220608;16;998,58
20220608;17;1 026,85
20220608;18;1 065,24
20220608;19;1 114,78
20220608;20;1 199,89
20220608;21;1 237,95
20220608;22;1 122,10
20220608;23;1 087,90
20220608;24;985,35
20220609;1;795,42
20220609;2;743,70
20220609;3;715,84
20220609;4;717,47
20220609;5;705,14
20220609;6;717,55
20220609;7;985,73
20220609;8;1 054,45
20220609;9;1 111,15
20220609;10;1 000,65
20220609;11;880,58
20220609;12;874,59
20220609;13;894,88
20220609;14;871,74
20220609;15;868,69
20220609;16;915,39
20220609;17;970,21
20220609;18;1 051,46
20220609;19;1 049,23
20220609;20;1 110,99
20220609;21;1 164,50
20220609;22;1 042,87
20220609;23;1 023,61
20220609;24;896,82
20220610;1;822,82
20220610;2;758,34
20220610;3;730,94
20220610;4;733,68
20220610;5;727,50
20220610;6;699,30
20220610;7;858,28
20220610;8;940,83
20220610;9;996,53
20220610;10;843,13
20220610;11;658,76
20220610;12;643,93
20220610;13;639,05
20220610;14;622,21
20220610;15;618,90
20220610;16;633,68
20220610;17;655,33
20220610;18;838,25
20220610;19;903,59
20220610;20;1 034,98
20220610;21;1 071,65
20220610;22;1 029,93
20220610;23;1 015,67
20220610;24;869,62
20220611;1;832,31
20220611;2;781,19
20220611;3;747,28
20220611;4;723,71
20220611;5;678,41
20220611;6;606,43
20220611;7;606,56
20220611;8;642,93
20220611;9;682,12
20220611;10;605,63
20220611;11;549,44
20220611;12;515,14
20220611;13;442,12
20220611;14;444,06
20220611;15;417,34
20220611;16;493,34
20220611;17;536,17
20220611;18;692,52
20220611;19;830,62
20220611;20;910,51
20220611;21;999,92
20220611;22;966,80
20220611;23;917,16
20220611;24;792,48
20220612;1;751,58
20220612;2;691,69
20220612;3;641,82
20220612;4;596,43
20220612;5;544,73
20220612;6;464,68
20220612;7;446,23
20220612;8;456,52
20220612;9;421,05
20220612;10;389,57
20220612;11;360,00
20220612;12;307,20
20220612;13;281,53
20220612;14;259,54
20220612;15;299,30
20220612;16;338,63
20220612;17;386,05
20220612;18;412,56
20220612;19;659,17
20220612;20;842,15
20220612;21;950,14
20220612;22;1 009,29
20220612;23;976,76
20220612;24;787,68
20220613;1;752,89
20220613;2;706,80
20220613;3;670,44
20220613;4;654,48
20220613;5;645,91
20220613;6;660,13
20220613;7;973,09
20220613;8;956,89
20220613;9;993,68
20220613;10;846,40
20220613;11;745,95
20220613;12;719,10
20220613;13;744,72
20220613;14;656,43
20220613;15;636,37
20220613;16;656,57
20220613;17;680,06
20220613;18;707,46
20220613;19;835,50
20220613;20;990,47
20220613;21;1 027,25
20220613;22;1 001,64
20220613;23;998,97
20220613;24;750,85
20220614;1;778,34
20220614;2;719,22
20220614;3;662,63
20220614;4;669,12
20220614;5;674,05
20220614;6;710,45
20220614;7;700,03
20220614;8;558,83
20220614;9;525,60
20220614;10;454,30
20220614;11;443,07
20220614;12;443,21
20220614;13;442,51
20220614;14;442,82
20220614;15;447,20
20220614;16;448,02
20220614;17;449,95
20220614;18;561,83
20220614;19;644,72
20220614;20;912,08
20220614;21;1 122,90
20220614;22;1 055,94
20220614;23;1 070,04
20220614;24;837,95
20220615;1;908,79
20220615;2;830,11
20220615;3;810,64
20220615;4;802,34
20220615;5;795,19
20220615;6;815,64
20220615;7;930,58
20220615;8;961,74
20220615;9;991,82
20220615;10;769,53
20220615;11;745,45
20220615;12;732,44
20220615;13;743,29
20220615;14;747,26
20220615;15;731,27
20220615;16;799,51
20220615;17;851,37
20220615;18;976,06
20220615;19;1 110,51
20220615;20;1 360,02
20220615;21;1 400,54
20220615;22;1 262,67
20220615;23;1 150,58
20220615;24;1 007,69
20220616;1;931,28
20220616;2;896,57
20220616;3;831,86
20220616;4;763,04
20220616;5;747,56
20220616;6;715,42
20220616;7;724,13
20220616;8;686,29
20220616;9;628,25
20220616;10;639,99
20220616;11;609,45
20220616;12;547,58
20220616;13;546,93
20220616;14;514,45
20220616;15;442,20
20220616;16;439,48
20220616;17;452,58
20220616;18;524,55
20220616;19;689,98
20220616;20;792,25
20220616;21;872,74
20220616;22;1 001,90
20220616;23;900,44
20220616;24;680,77
20220617;1;845,90
20220617;2;843,42
20220617;3;837,57
20220617;4;836,26
20220617;5;810,01
20220617;6;755,23
20220617;7;729,02
20220617;8;751,10
20220617;9;750,99
20220617;10;729,34
20220617;11;661,56
20220617;12;639,10
20220617;13;624,01
20220617;14;624,55
20220617;15;625,15
20220617;16;646,09
20220617;17;698,66
20220617;18;797,47
20220617;19;1 121,41
20220617;20;1 414,38
20220617;21;1 481,34
20220617;22;1 496,72
20220617;23;1 365,17
20220617;24;1 108,46
20220618;1;1 108,29
20220618;2;944,29
20220618;3;873,95
20220618;4;806,82
20220618;5;713,55
20220618;6;593,44
20220618;7;561,29
20220618;8;714,08
20220618;9;736,49
20220618;10;725,05
20220618;11;626,65
20220618;12;555,18
20220618;13;454,71
20220618;14;410,71
20220618;15;397,37
20220618;16;407,97
20220618;17;448,97
20220618;18;652,94
20220618;19;921,59
20220618;20;1 112,91
20220618;21;1 144,06
20220618;22;1 185,05
20220618;23;1 178,60
20220618;24;1 006,33
20220619;1;882,28
20220619;2;822,32
20220619;3;743,67
20220619;4;657,65
20220619;5;571,55
20220619;6;506,55
20220619;7;500,16
20220619;8;499,88
20220619;9;476,24
20220619;10;441,93
20220619;11;415,63
20220619;12;328,78
20220619;13;228,01
20220619;14;202,29
20220619;15;161,83
20220619;16;204,54
20220619;17;284,43
20220619;18;399,20
20220619;19;436,54
20220619;20;558,06
20220619;21;707,60
20220619;22;751,64
20220619;23;806,69
20220619;24;747,97
20220620;1;1 022,30
20220620;2;953,33
20220620;3;950,71
20220620;4;953,76
20220620;5;937,01
20220620;6;836,39
20220620;7;1 201,23
20220620;8;1 307,77
20220620;9;1 185,09
20220620;10;968,01
20220620;11;865,80
20220620;12;848,28
20220620;13;859,46
20220620;14;912,85
20220620;15;961,29
20220620;16;985,94
20220620;17;985,16
20220620;18;1 111,69
20220620;19;1 262,02
20220620;20;1 563,64
20220620;21;1 556,75
20220620;22;1 510,20
20220620;23;1 274,35
20220620;24;954,65
20220621;1;1 098,15
20220621;2;953,05
20220621;3;928,57
20220621;4;878,49
20220621;5;772,39
20220621;6;817,67
20220621;7;855,87
20220621;8;653,67
20220621;9;599,61
20220621;10;530,11
20220621;11;512,57
20220621;12;491,82
20220621;13;455,53
20220621;14;456,04
20220621;15;464,79
20220621;16;492,13
20220621;17;532,82
20220621;18;611,80
20220621;19;721,11
20220621;20;1 158,05
20220621;21;1 568,06
20220621;22;1 611,75
20220621;23;1 391,50
20220621;24;1 054,83
20220622;1;1 142,94
20220622;2;980,39
20220622;3;967,47
20220622;4;1 075,05
20220622;5;1 104,28
20220622;6;901,89
20220622;7;1 234,28
20220622;8;977,96
20220622;9;846,49
20220622;10;682,48
20220622;11;582,59
20220622;12;579,10
20220622;13;579,14
20220622;14;584,43
20220622;15;584,83
20220622;16;676,26
20220622;17;758,47
20220622;18;981,31
20220622;19;1 203,09
20220622;20;1 729,14
20220622;21;1 827,15
20220622;22;1 779,67
20220622;23;1 682,05
20220622;24;1 169,30
20220623;1;1 204,04
20220623;2;1 060,39
20220623;3;1 011,26
20220623;4;1 019,53
20220623;5;964,09
20220623;6;956,68
20220623;7;1 206,13
20220623;8;1 017,01
20220623;9;971,99
20220623;10;769,07
20220623;11;706,68
20220623;12;713,53
20220623;13;706,12
20220623;14;679,29
20220623;15;724,44
20220623;16;850,73
20220623;17;965,74
20220623;18;991,02
20220623;19;1 366,31
20220623;20;1 924,52
20220623;21;1 971,49
20220623;22;1 713,20
20220623;23;1 435,70
20220623;24;1 037,53
20220624;1;1 038,93
20220624;2;940,73
20220624;3;886,56
20220624;4;892,16
20220624;5;877,77
20220624;6;883,41
20220624;7;1 065,76
20220624;8;790,32
20220624;9;781,61
20220624;10;589,44
20220624;11;505,70
20220624;12;466,27
20220624;13;443,87
20220624;14;443,00
20220624;15;458,89
20220624;16;483,01
20220624;17;497,82
20220624;18;572,15
20220624;19;760,66
20220624;20;1 049,21
20220624;21;1 119,44
20220624;22;983,17
20220624;23;1 004,21
20220624;24;910,18
20220625;1;928,85
20220625;2;893,22
20220625;3;858,00
20220625;4;861,73
20220625;5;814,54
20220625;6;778,45
20220625;7;624,63
20220625;8;617,77
20220625;9;612,93
20220625;10;610,72
20220625;11;531,19
20220625;12;473,37
20220625;13;428,91
20220625;14;434,31
20220625;15;455,13
20220625;16;550,51
20220625;17;578,08
20220625;18;799,20
20220625;19;1 053,98
20220625;20;1 145,84
20220625;21;1 131,51
20220625;22;1 114,18
20220625;23;1 072,44
20220625;24;996,48
20220626;1;947,51
20220626;2;922,36
20220626;3;845,32
20220626;4;730,96
20220626;5;630,49
20220626;6;626,02
20220626;7;624,53
20220626;8;624,57
20220626;9;599,48
20220626;10;517,89
20220626;11;451,23
20220626;12;427,17
20220626;13;415,22
20220626;14;463,29
20220626;15;462,91
20220626;16;468,00
20220626;17;508,49
20220626;18;633,06
20220626;19;936,06
20220626;20;1 109,44
20220626;21;1 184,80
20220626;22;1 131,37
20220626;23;1 109,21
20220626;24;980,64
20220627;1;1 047,14
20220627;2;997,25
20220627;3;987,13
20220627;4;958,70
20220627;5;911,89
20220627;6;986,80
20220627;7;950,68
20220627;8;888,60
20220627;9;953,01
20220627;10;800,25
20220627;11;649,16
20220627;12;631,05
20220627;13;636,15
20220627;14;649,17
20220627;15;700,20
20220627;16;771,24
20220627;17;971,43
20220627;18;1 062,43
20220627;19;1 613,00
20220627;20;1 940,99
20220627;21;1 975,13
20220627;22;1 736,57
20220627;23;1 230,92
20220627;24;950,23
20220628;1;1 003,88
20220628;2;940,64
20220628;3;940,24
20220628;4;940,74
20220628;5;948,47
20220628;6;906,98
20220628;7;1 076,07
20220628;8;1 085,12
20220628;9;996,58
20220628;10;908,48
20220628;11;733,03
20220628;12;718,81
20220628;13;744,23
20220628;14;791,96
20220628;15;785,31
20220628;16;800,00
20220628;17;1 031,64
20220628;18;1 581,39
20220628;19;2 022,49
20220628;20;2 225,47
20220628;21;2 250,55
20220628;22;2 096,21
20220628;23;1 988,07
20220628;24;1 428,83
20220629;1;1 125,29
20220629;2;1 076,35
20220629;3;1 007,61
20220629;4;1 007,50
20220629;5;972,81
20220629;6;1 002,93
20220629;7;1 405,83
20220629;8;1 501,35
20220629;9;1 502,46
20220629;10;1 024,05
20220629;11;903,58
20220629;12;877,38
20220629;13;858,65
20220629;14;819,45
20220629;15;811,55
20220629;16;893,87
20220629;17;1 090,87
20220629;18;1 599,94
20220629;19;1 845,98
20220629;20;2 055,44
20220629;21;2 055,13
20220629;22;1 846,62
20220629;23;1 690,19
20220629;24;1 245,00
20220630;1;1 119,27
20220630;2;1 028,42
20220630;3;983,12
20220630;4;992,34
20220630;5;999,21
20220630;6;976,37
20220630;7;1 251,54
20220630;8;1 347,61
20220630;9;1 400,12
20220630;10;1 139,39
20220630;11;1 022,14
20220630;12;991,78
20220630;13;963,06
20220630;14;1 001,27
20220630;15;1 003,68
20220630;16;1 117,78
20220630;17;1 464,66
20220630;18;1 679,25
20220630;19;1 903,76
20220630;20;2 195,02
20220630;21;2 135,65
20220630;22;1 908,31
20220630;23;1 985,69
20220630;24;1 347,04
