Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20191208;15;17800;18311,588
20191208;16;18800;18619,788
20191208;17;19400;19440,888
20191208;18;19300;19448,988
20191208;19;19500;19438,600
20191208;20;19400;19524,538
20191208;21;19100;19101,488
20191208;22;18200;18249,638
20191208;23;17500;17591,513
20191208;24;16500;16687,925
20191209;1;15600;15932,600
20191209;2;15200;15614,213
20191209;3;15100;15426,850
20191209;4;15300;15529,763
20191209;5;16100;15995,225
20191209;6;18150;17116,125
20191209;7;21700;20246,375
20191209;8;23450;22428,650
20191209;9;24250;23452,825
20191209;10;24400;23734,275
20191209;11;24400;23524,588
20191209;12;24500;23850,163
20191209;13;24600;24029,050
20191209;14;24700;24118,563
20191209;15;24400;23875,800
20191209;16;25150;24078,875
20191209;17;25450;24919,063
20191209;18;25050;24603,688
20191209;19;24600;24249,088
20191209;20;24450;24145,663
20191209;21;23700;23492,788
20191209;22;22250;21924,200
20191209;23;20650;20312,025
20191209;24;19150;18984,325
20191210;1;18000;17929,050
20191210;2;17400;17428,938
20191210;3;17200;17197,025
20191210;4;17300;17118,363
20191210;5;17700;17521,513
20191210;6;19500;18336,625
20191210;7;22900;21313,888
20191210;8;23700;23222,200
20191210;9;24350;23953,975
20191210;10;24350;24094,813
20191210;11;24300;23697,650
20191210;12;24400;24069,350
20191210;13;24600;24230,450
20191210;14;24600;24493,475
20191210;15;24350;24224,600
20191210;16;25100;24452,013
20191210;17;25500;25281,538
20191210;18;25300;25231,425
20191210;19;24900;24893,025
20191210;20;24700;24720,500
20191210;21;24050;24052,825
20191210;22;22550;22457,100
20191210;23;21050;20864,375
20191210;24;19650;19491,538
20191211;1;18500;18546,350
20191211;2;17800;17909,875
20191211;3;17500;17630,188
20191211;4;17600;17701,700
20191211;5;18200;17978,213
20191211;6;19800;18853,725
20191211;7;23300;21804,950
20191211;8;24100;23778,188
20191211;9;24600;24521,675
20191211;10;24600;24626,588
20191211;11;24300;24199,475
20191211;12;24300;24237,175
20191211;13;24600;24212,263
20191211;14;24700;24365,713
20191211;15;24500;24230,688
20191211;16;25300;24570,650
20191211;17;25800;25572,075
20191211;18;25700;25317,225
20191211;19;25200;24985,388
20191211;20;25100;24825,163
20191211;21;24400;24042,975
20191211;22;22800;22577,650
20191211;23;21300;21091,788
20191211;24;19900;19711,338
20191212;1;18600;18722,975
20191212;2;18000;18179,863
20191212;3;17800;17859,125
20191212;4;17900;17889,900
20191212;5;18500;18062,763
20191212;6;20000;18953,000
20191212;7;23600;21821,188
20191212;8;24400;23865,163
20191212;9;24800;24521,200
20191212;10;24800;24766,975
20191212;11;24700;24440,650
20191212;12;24700;24601,550
20191212;13;24800;24629,525
20191212;14;24900;24917,388
20191212;15;24600;24634,463
20191212;16;25500;24810,963
20191212;17;25900;25691,250
20191212;18;25800;25398,338
20191212;19;25300;25025,825
20191212;20;25200;24817,975
20191212;21;24500;24043,138
20191212;22;22900;22495,888
20191212;23;21300;20875,538
20191212;24;19900;19454,238
20191213;1;18600;18490,425
20191213;2;17900;17803,113
20191213;3;17700;17447,113
20191213;4;17800;17589,450
20191213;5;18300;17915,913
20191213;6;19900;18799,338
20191213;7;23300;21621,863
20191213;8;24200;23466,800
20191213;9;24700;24276,150
20191213;10;24600;24605,975
20191213;11;24400;24489,288
20191213;12;24600;24654,775
20191213;13;24800;24527,213
20191213;14;25000;24700,088
20191213;15;24700;24283,950
20191213;16;25300;24474,450
20191213;17;25700;25066,050
20191213;18;25400;24749,838
20191213;19;25100;24275,863
20191213;20;24900;23927,550
20191213;21;24200;23127,500
20191213;22;22700;21713,425
20191213;23;21200;20359,800
20191213;24;19800;19055,050
20191214;1;18800;17991,725
20191214;2;18100;17324,150
20191214;3;17700;16940,900
20191214;4;17500;16770,325
20191214;5;17700;16903,438
20191214;6;18100;17095,263
20191214;7;19500;18326,463
20191214;8;20400;19368,263
20191214;9;21500;20363,400
20191214;10;22100;21290,525
20191214;11;22400;21671,750
20191214;12;22400;21768,425
20191214;13;22400;21618,525
20191214;14;22300;21497,713
20191214;15;21700;21001,863
20191214;16;22200;21199,275
20191214;17;22500;21945,425
20191214;18;22200;21767,675
20191214;19;22000;21395,763
20191214;20;21700;21240,450
20191214;21;21200;20600,513
20191214;22;20000;19592,763
20191214;23;19100;18541,013
20191214;24;17900;17434,413
20191215;1;15900;16405,163
20191215;2;15200;15820,625
20191215;3;14700;15232,500
20191215;4;14650;15068,188
20191215;5;14600;15087,225
20191215;6;14900;15327,600
20191215;7;15700;15949,763
20191215;8;16100;16495,600
20191215;9;17100;17075,375
20191215;10;18050;18026,475
20191215;11;18500;18658,688
20191215;12;18600;18803,225
20191215;13;18750;18939,675
20191215;14;18950;19176,225
20191215;15;18500;19056,675
20191215;16;19300;19214,050
20191215;17;19700;20171,525
20191215;18;19800;20165,525
20191215;19;19800;20019,613
20191215;20;19800;20008,588
20191215;21;19200;19680,313
20191215;22;18200;18722,625
20191215;23;17450;17854,700
20191215;24;16500;16837,263
20191216;1;16150;15990,113
20191216;2;15750;15608,525
20191216;3;15500;15463,438
20191216;4;15700;15474,025
20191216;5;16400;15894,013
20191216;6;18300;17043,450
20191216;7;22200;20312,063
20191216;8;23300;22486,288
20191216;9;24300;23326,888
20191216;10;24350;23621,863
20191216;11;24400;23369,225
20191216;12;24500;23624,775
20191216;13;24650;23712,425
20191216;14;24750;23952,638
20191216;15;24450;23591,088
20191216;16;25200;23939,663
20191216;17;25500;24703,500
20191216;18;25300;24430,513
20191216;19;24750;24080,600
20191216;20;24650;23900,300
20191216;21;23750;23231,550
20191216;22;22450;21722,500
20191216;23;20800;20143,413
20191216;24;19400;18891,775
20191217;1;18300;17892,150
20191217;2;17600;17330,025
20191217;3;17300;16887,400
20191217;4;17400;16988,025
20191217;5;18000;17294,613
20191217;6;19300;18158,863
20191217;7;22500;21077,188
20191217;8;23700;23176,213
20191217;9;24400;23655,600
20191217;10;24400;23812,138
20191217;11;24300;23518,063
20191217;12;24400;23728,838
20191217;13;24700;23825,625
20191217;14;24900;23844,350
20191217;15;24600;23574,363
20191217;16;25300;23932,088
20191217;17;25500;24801,988
20191217;18;25200;24414,388
20191217;19;24800;24089,800
20191217;20;24600;23883,363
20191217;21;23900;23135,488
20191217;22;22500;21583,388
20191217;23;20900;20079,463
20191217;24;19500;18616,713
20191218;1;17800;17649,075
20191218;2;17200;17049,763
20191218;3;16900;16808,950
20191218;4;17000;16907,238
20191218;5;17500;17085,300
20191218;6;19200;17992,488
20191218;7;22700;20691,475
20191218;8;23500;22634,500
20191218;9;24100;23242,688
20191218;10;24200;23231,538
20191218;11;24100;22899,475
20191218;12;24200;23181,525
20191218;13;24300;23141,588
20191218;14;24500;23327,963
20191218;15;24300;23199,838
20191218;16;25100;23611,050
20191218;17;25400;24494,125
20191218;18;25000;24333,538
20191218;19;24700;23994,525
20191218;20;24500;23920,188
20191218;21;23700;23269,400
20191218;22;22400;21744,063
20191218;23;20700;20083,538
20191218;24;19300;18654,513
20191219;1;17800;17589,163
20191219;2;17200;16932,525
20191219;3;16900;16573,388
20191219;4;17000;16656,788
20191219;5;17500;16986,113
20191219;6;19200;17907,988
20191219;7;22600;20637,263
20191219;8;23600;22650,513
20191219;9;24200;23257,000
20191219;10;24200;23389,800
20191219;11;24100;23047,225
20191219;12;24200;23265,375
20191219;13;24300;23282,125
20191219;14;24500;23424,375
20191219;15;24300;23211,675
20191219;16;25100;23499,250
20191219;17;25400;24326,888
20191219;18;25000;24237,638
20191219;19;24600;23783,813
20191219;20;24400;23617,075
20191219;21;23600;22878,338
20191219;22;22300;21528,338
20191219;23;20600;19930,475
20191219;24;19200;18655,388
20191220;1;17900;17623,450
20191220;2;17300;16965,375
20191220;3;17100;16579,525
20191220;4;17200;16594,400
20191220;5;17800;16816,063
20191220;6;19200;17677,638
20191220;7;22300;20339,438
20191220;8;23200;22078,650
20191220;9;23800;22471,650
20191220;10;23700;22592,513
20191220;11;23600;22233,650
20191220;12;23700;22165,625
20191220;13;23700;21914,063
20191220;14;23900;22002,763
20191220;15;23500;21771,738
20191220;16;24400;22185,313
20191220;17;24800;23344,675
20191220;18;24700;23288,263
20191220;19;24100;22863,500
20191220;20;23900;22672,450
20191220;21;23000;22031,613
20191220;22;21700;20723,538
20191220;23;20300;19250,400
20191220;24;18700;18031,188
20191221;1;17300;16949,888
20191221;2;16700;16208,138
20191221;3;16200;15835,600
20191221;4;16000;15700,500
20191221;5;16100;15850,138
20191221;6;16500;16174,763
20191221;7;17800;17331,250
20191221;8;18400;18300,063
20191221;9;19900;19262,513
20191221;10;20800;20221,500
20191221;11;21200;20560,188
20191221;12;21400;20537,125
20191221;13;21500;20562,813
20191221;14;21700;20591,213
20191221;15;21500;20461,138
20191221;16;22300;20803,838
20191221;17;22700;21722,975
20191221;18;22600;21711,838
20191221;19;22200;21363,263
20191221;20;21900;21090,088
20191221;21;21300;20480,163
20191221;22;20000;19292,688
20191221;23;18800;18146,925
20191221;24;17300;16889,150
20191222;1;16100;15703,913
20191222;2;15400;15037,388
20191222;3;14700;14613,513
20191222;4;14800;14472,913
20191222;5;14800;14503,825
20191222;6;15100;14830,863
20191222;7;16200;15320,263
20191222;8;16500;15836,500
20191222;9;17500;16607,013
20191222;10;18700;17704,900
20191222;11;19200;18413,700
20191222;12;19400;18768,338
20191222;13;19700;18940,013
20191222;14;19900;19228,700
20191222;15;19800;19180,850
20191222;16;20700;19524,738
20191222;17;21200;20415,138
20191222;18;21100;20521,000
20191222;19;21000;20449,463
20191222;20;20900;20322,013
20191222;21;20200;19689,363
20191222;22;19400;18674,063
20191222;23;18500;17692,538
20191222;24;17000;16389,538
20191223;1;16300;15380,425
20191223;2;15600;14789,713
20191223;3;15300;14531,613
20191223;4;15200;14477,288
20191223;5;15600;14742,775
20191223;6;17000;15534,900
20191223;7;19800;17816,413
20191223;8;20900;19497,263
20191223;9;21700;20714,125
20191223;10;22300;21590,225
20191223;11;22500;22029,213
20191223;12;22500;22333,963
20191223;13;22600;22394,225
20191223;14;22700;22764,625
20191223;15;22300;22365,350
20191223;16;23400;22572,163
20191223;17;23600;23285,963
20191223;18;23600;23039,150
20191223;19;23200;22731,938
20191223;20;23000;22364,863
20191223;21;22400;21764,813
20191223;22;21000;20435,088
20191223;23;19600;18972,638
20191223;24;17900;17314,988
20191224;1;15700;15858,388
20191224;2;14800;15106,175
20191224;3;14300;14586,913
20191224;4;14000;14330,713
20191224;5;14200;14465,000
20191224;6;14700;14806,975
20191224;7;15900;15781,900
20191224;8;16500;16743,825
20191224;9;17600;17699,375
20191224;10;18300;18552,188
20191224;11;18500;18888,213
20191224;12;18300;18781,975
20191224;13;18200;18498,975
20191224;14;18200;18209,188
20191224;15;17800;17773,425
20191224;16;19200;18164,763
20191224;17;19300;18641,900
20191224;18;17800;17270,638
20191224;19;16900;16310,763
20191224;20;16400;15875,125
20191224;21;16200;15662,850
20191224;22;16100;15525,138
20191224;23;15900;15364,100
20191224;24;15100;14794,088
20191225;1;13649;13706,663
20191225;2;13044;13150,300
20191225;3;12600;12676,638
20191225;4;12268;12391,588
20191225;5;12199;12479,163
20191225;6;12361;12673,888
20191225;7;12843;12993,675
20191225;8;12941;13173,375
20191225;9;13535;13469,863
20191225;10;14479;14389,338
20191225;11;14837;14908,038
20191225;12;15053;15097,638
20191225;13;15123;15198,525
20191225;14;15173;15271,825
20191225;15;14872;15065,738
20191225;16;15140;15074,663
20191225;17;16063;15787,838
20191225;18;16244;15853,775
20191225;19;16233;15915,888
20191225;20;16343;15978,000
20191225;21;16179;15822,700
20191225;22;15748;15462,075
20191225;23;15168;15059,775
20191225;24;14259;14189,475
20191226;1;13300;13304,350
20191226;2;12600;12693,425
20191226;3;12200;12335,563
20191226;4;12100;12177,413
20191226;5;12300;12233,163
20191226;6;12500;12450,488
20191226;7;13200;12894,463
20191226;8;13100;13066,938
20191226;9;13900;13411,225
20191226;10;14800;14265,750
20191226;11;15100;14903,975
20191226;12;15300;15249,413
20191226;13;15500;15523,513
20191226;14;15700;15749,338
20191226;15;15500;15519,813
20191226;16;16400;15426,425
20191226;17;17200;16170,538
20191226;18;17300;16295,788
20191226;19;17400;16399,638
20191226;20;17500;16460,450
20191226;21;17200;16365,438
20191226;22;16700;15882,300
20191226;23;16000;15386,150
20191226;24;15000;14402,738
20191227;1;12900;13533,013
20191227;2;12250;13034,825
20191227;3;11950;12766,263
20191227;4;11950;12696,813
20191227;5;12450;12964,025
20191227;6;13900;13690,088
20191227;7;16250;15495,850
20191227;8;17400;16701,213
20191227;9;18750;17772,850
20191227;10;19450;18895,050
20191227;11;19900;19391,363
20191227;12;20050;19671,763
20191227;13;20150;19771,663
20191227;14;20350;20061,563
20191227;15;20100;19914,863
20191227;16;20950;19973,700
20191227;17;21450;20886,000
20191227;18;21300;20860,175
20191227;19;21000;20422,213
20191227;20;20850;20119,200
20191227;21;20150;19665,125
20191227;22;18950;18705,425
20191227;23;17850;17717,100
20191227;24;16450;16512,588
20191228;1;15800;15492,550
20191228;2;15100;14890,700
20191228;3;14800;14559,750
20191228;4;14600;14397,588
20191228;5;14900;14554,213
20191228;6;15300;14950,625
20191228;7;16400;15826,975
20191228;8;16800;16484,438
20191228;9;17900;17282,963
20191228;10;18700;18551,438
20191228;11;19200;19328,638
20191228;12;19300;19576,325
20191228;13;19300;19649,950
20191228;14;19400;19769,788
20191228;15;19200;19595,938
20191228;16;20200;19747,813
20191228;17;20900;20435,200
20191228;18;20800;20395,925
20191228;19;20700;20105,750
20191228;20;20400;19918,663
20191228;21;20000;19444,975
20191228;22;18900;18486,363
20191228;23;17800;17512,988
20191228;24;16600;16424,688
20191229;1;14800;15409,513
20191229;2;14100;14720,150
20191229;3;13600;14360,950
20191229;4;13400;14147,138
20191229;5;13400;14160,188
20191229;6;13600;14235,263
20191229;7;14200;14737,200
20191229;8;14200;15103,388
20191229;9;15100;15526,288
20191229;10;16100;16572,175
20191229;11;16600;17325,788
20191229;12;16900;17629,488
20191229;13;17100;17817,575
20191229;14;17400;18098,913
20191229;15;17300;18028,288
20191229;16;18200;18028,700
20191229;17;19100;19109,425
20191229;18;19200;19294,913
20191229;19;19200;19284,550
20191229;20;19300;19261,350
20191229;21;18700;18888,763
20191229;22;17900;18123,313
20191229;23;16900;17378,150
20191229;24;15700;16187,575
20191230;1;14200;15261,800
20191230;2;13500;14703,725
20191230;3;13200;14492,838
20191230;4;13200;14391,900
20191230;5;13700;14678,838
20191230;6;15000;15515,813
20191230;7;17000;17248,763
20191230;8;18300;18826,263
20191230;9;19900;19680,375
20191230;10;20500;20298,425
20191230;11;20800;20525,200
20191230;12;20900;20731,450
20191230;13;21000;20783,325
20191230;14;21200;21075,750
20191230;15;20900;20771,600
20191230;16;21600;20844,938
20191230;17;22200;21584,688
20191230;18;22100;21513,800
20191230;19;21800;21103,788
20191230;20;21700;20854,425
20191230;21;21000;20313,038
20191230;22;19800;19112,113
20191230;23;18000;17923,625
20191230;24;16600;16524,563
20191231;1;15800;15372,550
20191231;2;15100;14689,850
20191231;3;14600;14300,925
20191231;4;14400;14181,575
20191231;5;14600;14311,063
20191231;6;15200;14765,838
20191231;7;16700;16157,188
20191231;8;17400;17215,975
20191231;9;18500;18010,625
20191231;10;19200;18706,563
20191231;11;19200;19048,500
20191231;12;19200;19226,925
20191231;13;19100;19147,825
20191231;14;19000;19131,075
20191231;15;18600;18664,025
20191231;16;19300;18557,550
20191231;17;20000;19396,050
20191231;18;20000;19389,613
20191231;19;19500;18939,400
20191231;20;18700;18114,775
20191231;21;17400;16998,238
20191231;22;16700;16239,375
20191231;23;16400;15784,000
20191231;24;15900;15145,925
